Total_Feedback_Given,Total_Questions_Configured,Question_Text,Rating_Count_1,Rating_Count_2,Rating_Count_3,Rating_Count_4,Rating_Count_5,Original_Average_Percentage_Text,Course Name ,Basic_Course_Category,Average_Rating
37,559,"The institute takes an active interest in promoting internships, student exchange, field visit opportunities for students.",1,4,13,6,13,3.70 / 74.05,SYBCOM,BACHELOR OF COMMERCE,3.7
37,559,"The teaching and mentoring process in your institution facilitates you in cognitive, social and
emotional growth.",2,4,7,17,7,3.62 / 72.43,SYBCOM,BACHELOR OF COMMERCE,3.62
37,559,The institution provides multiple opportunities to learn and grow.,0,4,12,15,6,3.62 / 72.43,SYBCOM,BACHELOR OF COMMERCE,3.62
37,559,"Teachers inform you about your expected competencies, course outcomes and program
outcomes.",3,3,2,13,16,3.97 / 79.46,SYBCOM,BACHELOR OF COMMERCE,3.97
37,559,Your mentor does a necessary follow-up with an assigned task to you.,3,4,6,10,14,3.76 / 75.14,SYBCOM,BACHELOR OF COMMERCE,3.76
37,559,The teachers illustrate the concepts through examples and applications.,2,7,4,10,14,3.73 / 74.59,SYBCOM,BACHELOR OF COMMERCE,3.73
37,559,The teachers identify your strengths and encourage you to provide the proper level of challenges.,1,3,8,12,13,3.89 / 77.84,SYBCOM,BACHELOR OF COMMERCE,3.89
37,559,Teachers are able to identify your weaknesses and help you to overcome them.,2,6,7,11,11,3.62 / 72.43,SYBCOM,BACHELOR OF COMMERCE,3.62
37,559,"The institution makes effort to engage students in the monitoring, review and continuous quality improvement of the teaching-learning process.",2,5,7,14,9,3.62 / 72.43,SYBCOM,BACHELOR OF COMMERCE,3.62
37,559,"The institute/ teachers use student-centric methods, such as experiential learning, participative learning and problem-solving methodologies for enhancing learning experiences.",1,7,5,16,8,3.62 / 72.43,SYBCOM,BACHELOR OF COMMERCE,3.62
37,559,Teachers encourage you to participate in extracurricular activities.,1,4,8,15,9,3.73 / 74.59,SYBCOM,BACHELOR OF COMMERCE,3.73
37,559,"Efforts are made by the institute/ teachers to inculcate soft skills, life skills and employability skills to make you ready for the world of work.",4,6,3,14,10,3.54 / 70.81,SYBCOM,BACHELOR OF COMMERCE,3.54
37,559,"What percentage of teachers use ICT tools such as LCD projectors, Multimedia, etc. while teaching?",9,8,9,7,4,2.70 / 54.05,SYBCOM,BACHELOR OF COMMERCE,2.7
37,559,The overall quality of the teaching-learning process in your institute is very good.,1,2,8,16,10,3.86 / 77.30,SYBCOM,BACHELOR OF COMMERCE,3.86
7,123,How much of the syllabus was covered in the class?,0,0,1,4,2,4.14 / 82.86,SYBMS ,BACHELOR OF MANAGEMENT STUDIES,4.14
7,123,How well did the teachers prepare for the classes?,0,0,0,3,4,4.57 / 91.43,SYBMS ,BACHELOR OF MANAGEMENT STUDIES,4.57
7,123,How well were the teachers able to communicate?,0,0,2,2,3,4.14 / 82.86,SYBMS ,BACHELOR OF MANAGEMENT STUDIES,4.14
7,123,The teacher’s approach to teaching can best be described as,0,0,1,3,3,4.29 / 85.71,SYBMS ,BACHELOR OF MANAGEMENT STUDIES,4.29
7,123,Fairness of the internal evaluation process by the teachers.,0,0,1,2,4,4.43 / 88.57,SYBMS ,BACHELOR OF MANAGEMENT STUDIES,4.43
7,123,Was your performance in assignments discussed with you?,0,0,1,1,5,4.57 / 91.43,SYBMS ,BACHELOR OF MANAGEMENT STUDIES,4.57
7,123,"The institute takes an active interest in promoting internships, student exchange, field visit opportunities for students.",0,0,1,3,3,4.29 / 85.71,SYBMS ,BACHELOR OF MANAGEMENT STUDIES,4.29
7,123,"The teaching and mentoring process in your institution facilitates you in cognitive, social and
emotional growth.",0,0,1,4,2,4.14 / 82.86,SYBMS ,BACHELOR OF MANAGEMENT STUDIES,4.14
7,123,The institution provides multiple opportunities to learn and grow.,0,0,1,2,4,4.43 / 88.57,SYBMS ,BACHELOR OF MANAGEMENT STUDIES,4.43
7,123,"Teachers inform you about your expected competencies, course outcomes and program
outcomes.",0,0,1,2,4,4.43 / 88.57,SYBMS ,BACHELOR OF MANAGEMENT STUDIES,4.43
7,123,Your mentor does a necessary follow-up with an assigned task to you.,0,0,0,2,5,4.71 / 94.29,SYBMS ,BACHELOR OF MANAGEMENT STUDIES,4.71
7,123,The teachers illustrate the concepts through examples and applications.,0,0,1,2,4,4.43 / 88.57,SYBMS ,BACHELOR OF MANAGEMENT STUDIES,4.43
7,123,The teachers identify your strengths and encourage you to provide the proper level of challenges.,0,0,0,4,3,4.43 / 88.57,SYBMS ,BACHELOR OF MANAGEMENT STUDIES,4.43
7,123,Teachers are able to identify your weaknesses and help you to overcome them.,0,0,0,3,4,4.57 / 91.43,SYBMS ,BACHELOR OF MANAGEMENT STUDIES,4.57
7,123,"The institution makes effort to engage students in the monitoring, review and continuous quality improvement of the teaching-learning process.",0,0,0,4,3,4.43 / 88.57,SYBMS ,BACHELOR OF MANAGEMENT STUDIES,4.43
7,123,"The institute/ teachers use student-centric methods, such as experiential learning, participative learning and problem-solving methodologies for enhancing learning experiences.",0,0,1,2,4,4.43 / 88.57,SYBMS ,BACHELOR OF MANAGEMENT STUDIES,4.43
7,123,Teachers encourage you to participate in extracurricular activities.,1,0,0,3,3,4.00 / 80.00,SYBMS ,BACHELOR OF MANAGEMENT STUDIES,4.0
7,123,"Efforts are made by the institute/ teachers to inculcate soft skills, life skills and employability skills to make you ready for the world of work.",0,0,0,3,4,4.57 / 91.43,SYBMS ,BACHELOR OF MANAGEMENT STUDIES,4.57
7,123,"What percentage of teachers use ICT tools such as LCD projectors, Multimedia, etc. while teaching?",0,1,0,6,0,3.71 / 74.29,SYBMS ,BACHELOR OF MANAGEMENT STUDIES,3.71
7,123,The overall quality of the teaching-learning process in your institute is very good.,0,0,0,4,3,4.43 / 88.57,SYBMS ,BACHELOR OF MANAGEMENT STUDIES,4.43
7,159,How much of the syllabus was covered in the class?,0,1,3,1,2,3.57 / 71.43,SYBSC,BACHELOR OF SCIENCE,3.57
7,159,How well did the teachers prepare for the classes?,0,0,3,3,1,3.71 / 74.29,SYBSC,BACHELOR OF SCIENCE,3.71
7,159,How well were the teachers able to communicate?,0,2,2,2,1,3.29 / 65.71,SYBSC,BACHELOR OF SCIENCE,3.29
7,159,The teacher’s approach to teaching can best be described as,0,2,4,1,0,2.86 / 57.14,SYBSC,BACHELOR OF SCIENCE,2.86
7,159,Fairness of the internal evaluation process by the teachers.,0,3,1,1,2,3.29 / 65.71,SYBSC,BACHELOR OF SCIENCE,3.29
7,159,Was your performance in assignments discussed with you?,1,2,2,2,0,2.71 / 54.29,SYBSC,BACHELOR OF SCIENCE,2.71
7,159,"The institute takes an active interest in promoting internships, student exchange, field visit opportunities for students.",0,3,0,2,2,3.43 / 68.57,SYBSC,BACHELOR OF SCIENCE,3.43
7,159,"The teaching and mentoring process in your institution facilitates you in cognitive, social and
emotional growth.",0,2,3,2,0,3.00 / 60.00,SYBSC,BACHELOR OF SCIENCE,3.0
7,159,The institution provides multiple opportunities to learn and grow.,0,2,2,3,0,3.14 / 62.86,SYBSC,BACHELOR OF SCIENCE,3.14
7,159,"Teachers inform you about your expected competencies, course outcomes and program
outcomes.",0,3,2,1,1,3.00 / 60.00,SYBSC,BACHELOR OF SCIENCE,3.0
7,159,Your mentor does a necessary follow-up with an assigned task to you.,0,1,4,0,2,3.43 / 68.57,SYBSC,BACHELOR OF SCIENCE,3.43
7,159,The teachers illustrate the concepts through examples and applications.,0,3,1,1,2,3.29 / 65.71,SYBSC,BACHELOR OF SCIENCE,3.29
7,159,The teachers identify your strengths and encourage you to provide the proper level of challenges.,2,1,1,2,1,2.86 / 57.14,SYBSC,BACHELOR OF SCIENCE,2.86
7,159,Teachers are able to identify your weaknesses and help you to overcome them.,1,1,2,2,1,3.14 / 62.86,SYBSC,BACHELOR OF SCIENCE,3.14
7,159,"The institution makes effort to engage students in the monitoring, review and continuous quality improvement of the teaching-learning process.",0,0,6,1,0,3.14 / 62.86,SYBSC,BACHELOR OF SCIENCE,3.14
7,159,"The institute/ teachers use student-centric methods, such as experiential learning, participative learning and problem-solving methodologies for enhancing learning experiences.",0,3,1,2,1,3.14 / 62.86,SYBSC,BACHELOR OF SCIENCE,3.14
7,159,Teachers encourage you to participate in extracurricular activities.,0,0,4,1,2,3.71 / 74.29,SYBSC,BACHELOR OF SCIENCE,3.71
7,159,"Efforts are made by the institute/ teachers to inculcate soft skills, life skills and employability skills to make you ready for the world of work.",0,2,2,2,1,3.29 / 65.71,SYBSC,BACHELOR OF SCIENCE,3.29
7,159,"What percentage of teachers use ICT tools such as LCD projectors, Multimedia, etc. while teaching?",1,0,4,2,0,3.00 / 60.00,SYBSC,BACHELOR OF SCIENCE,3.0
7,159,The overall quality of the teaching-learning process in your institute is very good.,0,1,3,2,1,3.43 / 68.57,SYBSC,BACHELOR OF SCIENCE,3.43
27,48,How much of the syllabus was covered in the class?,1,4,7,9,6,3.56 / 71.11,SY COMPUTER SCIENCE,B.SC. COMPUTER SCIENCE,3.56
27,48,How well did the teachers prepare for the classes?,1,5,5,10,6,3.56 / 71.11,SY COMPUTER SCIENCE,B.SC. COMPUTER SCIENCE,3.56
27,48,How well were the teachers able to communicate?,1,7,3,6,10,3.63 / 72.59,SY COMPUTER SCIENCE,B.SC. COMPUTER SCIENCE,3.63
27,48,The teacher’s approach to teaching can best be described as,2,5,11,3,6,3.22 / 64.44,SY COMPUTER SCIENCE,B.SC. COMPUTER SCIENCE,3.22
27,48,Fairness of the internal evaluation process by the teachers.,3,4,4,11,5,3.41 / 68.15,SY COMPUTER SCIENCE,B.SC. COMPUTER SCIENCE,3.41
27,48,Was your performance in assignments discussed with you?,1,7,3,9,7,3.52 / 70.37,SY COMPUTER SCIENCE,B.SC. COMPUTER SCIENCE,3.52
27,48,"The institute takes an active interest in promoting internships, student exchange, field visit opportunities for students.",2,4,6,9,6,3.48 / 69.63,SY COMPUTER SCIENCE,B.SC. COMPUTER SCIENCE,3.48
27,48,"The teaching and mentoring process in your institution facilitates you in cognitive, social and
emotional growth.",2,7,2,9,7,3.44 / 68.89,SY COMPUTER SCIENCE,B.SC. COMPUTER SCIENCE,3.44
27,48,The institution provides multiple opportunities to learn and grow.,4,2,7,5,9,3.48 / 69.63,SY COMPUTER SCIENCE,B.SC. COMPUTER SCIENCE,3.48
27,48,"Teachers inform you about your expected competencies, course outcomes and program
outcomes.",6,3,6,8,4,3.04 / 60.74,SY COMPUTER SCIENCE,B.SC. COMPUTER SCIENCE,3.04
27,48,Your mentor does a necessary follow-up with an assigned task to you.,0,6,9,8,4,3.37 / 67.41,SY COMPUTER SCIENCE,B.SC. COMPUTER SCIENCE,3.37
27,48,The teachers illustrate the concepts through examples and applications.,2,4,10,9,2,3.19 / 63.70,SY COMPUTER SCIENCE,B.SC. COMPUTER SCIENCE,3.19
27,48,The teachers identify your strengths and encourage you to provide the proper level of challenges.,4,3,5,7,8,3.44 / 68.89,SY COMPUTER SCIENCE,B.SC. COMPUTER SCIENCE,3.44
27,48,Teachers are able to identify your weaknesses and help you to overcome them.,5,8,3,6,5,2.93 / 58.52,SY COMPUTER SCIENCE,B.SC. COMPUTER SCIENCE,2.93
27,48,"The institution makes effort to engage students in the monitoring, review and continuous quality improvement of the teaching-learning process.",1,7,6,7,6,3.37 / 67.41,SY COMPUTER SCIENCE,B.SC. COMPUTER SCIENCE,3.37
27,48,"The institute/ teachers use student-centric methods, such as experiential learning, participative learning and problem-solving methodologies for enhancing learning experiences.",2,6,9,5,5,3.19 / 63.70,SY COMPUTER SCIENCE,B.SC. COMPUTER SCIENCE,3.19
27,48,Teachers encourage you to participate in extracurricular activities.,4,4,6,10,3,3.15 / 62.96,SY COMPUTER SCIENCE,B.SC. COMPUTER SCIENCE,3.15
27,48,"Efforts are made by the institute/ teachers to inculcate soft skills, life skills and employability skills to make you ready for the world of work.",2,4,11,6,4,3.22 / 64.44,SY COMPUTER SCIENCE,B.SC. COMPUTER SCIENCE,3.22
27,48,"What percentage of teachers use ICT tools such as LCD projectors, Multimedia, etc. while teaching?",1,4,7,10,5,3.52 / 70.37,SY COMPUTER SCIENCE,B.SC. COMPUTER SCIENCE,3.52
27,48,The overall quality of the teaching-learning process in your institute is very good.,1,4,10,8,4,3.37 / 67.41,SY COMPUTER SCIENCE,B.SC. COMPUTER SCIENCE,3.37
17,118,How much of the syllabus was covered in the class?,0,2,6,5,4,3.65 / 72.94,TYBA,BACHELOR OF ARTS,3.65
17,118,How well did the teachers prepare for the classes?,0,0,3,5,9,4.35 / 87.06,TYBA,BACHELOR OF ARTS,4.35
17,118,How well were the teachers able to communicate?,0,0,2,5,10,4.47 / 89.41,TYBA,BACHELOR OF ARTS,4.47
17,118,The teacher’s approach to teaching can best be described as,0,1,5,5,6,3.94 / 78.82,TYBA,BACHELOR OF ARTS,3.94
17,118,Fairness of the internal evaluation process by the teachers.,0,0,2,4,11,4.53 / 90.59,TYBA,BACHELOR OF ARTS,4.53
17,118,Was your performance in assignments discussed with you?,0,0,2,2,13,4.65 / 92.94,TYBA,BACHELOR OF ARTS,4.65
17,118,"The institute takes an active interest in promoting internships, student exchange, field visit opportunities for students.",0,0,3,3,11,4.47 / 89.41,TYBA,BACHELOR OF ARTS,4.47
17,118,"The teaching and mentoring process in your institution facilitates you in cognitive, social and
emotional growth.",0,0,2,7,8,4.35 / 87.06,TYBA,BACHELOR OF ARTS,4.35
17,118,The institution provides multiple opportunities to learn and grow.,0,0,5,9,3,3.88 / 77.65,TYBA,BACHELOR OF ARTS,3.88
17,118,"Teachers inform you about your expected competencies, course outcomes and program
outcomes.",0,2,1,1,13,4.47 / 89.41,TYBA,BACHELOR OF ARTS,4.47
17,118,Your mentor does a necessary follow-up with an assigned task to you.,0,2,4,3,8,4.00 / 80.00,TYBA,BACHELOR OF ARTS,4.0
17,118,The teachers illustrate the concepts through examples and applications.,0,2,5,3,7,3.88 / 77.65,TYBA,BACHELOR OF ARTS,3.88
17,118,The teachers identify your strengths and encourage you to provide the proper level of challenges.,1,0,4,6,6,3.94 / 78.82,TYBA,BACHELOR OF ARTS,3.94
17,118,Teachers are able to identify your weaknesses and help you to overcome them.,1,1,4,1,10,4.06 / 81.18,TYBA,BACHELOR OF ARTS,4.06
17,118,"The institution makes effort to engage students in the monitoring, review and continuous quality improvement of the teaching-learning process.",0,1,2,11,3,3.94 / 78.82,TYBA,BACHELOR OF ARTS,3.94
17,118,"The institute/ teachers use student-centric methods, such as experiential learning, participative learning and problem-solving methodologies for enhancing learning experiences.",0,3,2,3,9,4.06 / 81.18,TYBA,BACHELOR OF ARTS,4.06
17,118,Teachers encourage you to participate in extracurricular activities.,0,0,4,8,5,4.06 / 81.18,TYBA,BACHELOR OF ARTS,4.06
17,118,"Efforts are made by the institute/ teachers to inculcate soft skills, life skills and employability skills to make you ready for the world of work.",0,3,2,4,8,4.00 / 80.00,TYBA,BACHELOR OF ARTS,4.0
17,118,"What percentage of teachers use ICT tools such as LCD projectors, Multimedia, etc. while teaching?",0,2,3,9,3,3.76 / 75.29,TYBA,BACHELOR OF ARTS,3.76
17,118,The overall quality of the teaching-learning process in your institute is very good.,0,1,4,7,5,3.94 / 78.82,TYBA,BACHELOR OF ARTS,3.94
39,331,How much of the syllabus was covered in the class?,2,5,8,8,16,3.79 / 75.90,TYBCOM,BACHELOR OF COMMERCE,3.79
39,331,How well did the teachers prepare for the classes?,0,2,10,21,6,3.79 / 75.90,TYBCOM,BACHELOR OF COMMERCE,3.79
39,331,How well were the teachers able to communicate?,1,2,6,9,21,4.21 / 84.10,TYBCOM,BACHELOR OF COMMERCE,4.21
39,331,The teacher’s approach to teaching can best be described as,1,2,11,14,11,3.82 / 76.41,TYBCOM,BACHELOR OF COMMERCE,3.82
39,331,Fairness of the internal evaluation process by the teachers.,1,6,8,8,16,3.82 / 76.41,TYBCOM,BACHELOR OF COMMERCE,3.82
39,331,Was your performance in assignments discussed with you?,1,7,8,9,14,3.72 / 74.36,TYBCOM,BACHELOR OF COMMERCE,3.72
39,331,"The institute takes an active interest in promoting internships, student exchange, field visit opportunities for students.",2,5,11,6,15,3.69 / 73.85,TYBCOM,BACHELOR OF COMMERCE,3.69
39,331,"The teaching and mentoring process in your institution facilitates you in cognitive, social and
emotional growth.",4,6,6,12,11,3.51 / 70.26,TYBCOM,BACHELOR OF COMMERCE,3.51
39,331,The institution provides multiple opportunities to learn and grow.,2,5,9,11,12,3.67 / 73.33,TYBCOM,BACHELOR OF COMMERCE,3.67
39,331,"Teachers inform you about your expected competencies, course outcomes and program
outcomes.",0,6,7,11,15,3.90 / 77.95,TYBCOM,BACHELOR OF COMMERCE,3.9
39,331,Your mentor does a necessary follow-up with an assigned task to you.,4,7,5,5,18,3.67 / 73.33,TYBCOM,BACHELOR OF COMMERCE,3.67
39,331,The teachers illustrate the concepts through examples and applications.,3,5,4,10,17,3.85 / 76.92,TYBCOM,BACHELOR OF COMMERCE,3.85
39,331,The teachers identify your strengths and encourage you to provide the proper level of challenges.,2,4,5,15,13,3.85 / 76.92,TYBCOM,BACHELOR OF COMMERCE,3.85
39,331,Teachers are able to identify your weaknesses and help you to overcome them.,3,3,8,13,12,3.72 / 74.36,TYBCOM,BACHELOR OF COMMERCE,3.72
39,331,"The institution makes effort to engage students in the monitoring, review and continuous quality improvement of the teaching-learning process.",3,4,9,15,8,3.54 / 70.77,TYBCOM,BACHELOR OF COMMERCE,3.54
39,331,"The institute/ teachers use student-centric methods, such as experiential learning, participative learning and problem-solving methodologies for enhancing learning experiences.",2,7,11,11,8,3.41 / 68.21,TYBCOM,BACHELOR OF COMMERCE,3.41
39,331,Teachers encourage you to participate in extracurricular activities.,0,5,13,11,10,3.67 / 73.33,TYBCOM,BACHELOR OF COMMERCE,3.67
39,331,"Efforts are made by the institute/ teachers to inculcate soft skills, life skills and employability skills to make you ready for the world of work.",0,4,8,14,13,3.92 / 78.46,TYBCOM,BACHELOR OF COMMERCE,3.92
39,331,"What percentage of teachers use ICT tools such as LCD projectors, Multimedia, etc. while teaching?",7,3,13,5,11,3.26 / 65.13,TYBCOM,BACHELOR OF COMMERCE,3.26
39,331,The overall quality of the teaching-learning process in your institute is very good.,1,5,4,14,15,3.95 / 78.97,TYBCOM,BACHELOR OF COMMERCE,3.95
4,105,How much of the syllabus was covered in the class?,0,0,3,0,1,3.50 / 70.00,TYBMS ,BACHELOR OF MANAGEMENT STUDIES,3.5
4,105,How well did the teachers prepare for the classes?,0,0,0,3,1,4.25 / 85.00,TYBMS ,BACHELOR OF MANAGEMENT STUDIES,4.25
4,105,How well were the teachers able to communicate?,0,0,0,3,1,4.25 / 85.00,TYBMS ,BACHELOR OF MANAGEMENT STUDIES,4.25
4,105,The teacher’s approach to teaching can best be described as,0,0,3,0,1,3.50 / 70.00,TYBMS ,BACHELOR OF MANAGEMENT STUDIES,3.5
4,105,Fairness of the internal evaluation process by the teachers.,0,0,1,2,1,4.00 / 80.00,TYBMS ,BACHELOR OF MANAGEMENT STUDIES,4.0
4,105,Was your performance in assignments discussed with you?,0,0,2,0,2,4.00 / 80.00,TYBMS ,BACHELOR OF MANAGEMENT STUDIES,4.0
4,105,"The institute takes an active interest in promoting internships, student exchange, field visit opportunities for students.",0,0,2,1,1,3.75 / 75.00,TYBMS ,BACHELOR OF MANAGEMENT STUDIES,3.75
4,105,"The teaching and mentoring process in your institution facilitates you in cognitive, social and
emotional growth.",0,1,1,1,1,3.50 / 70.00,TYBMS ,BACHELOR OF MANAGEMENT STUDIES,3.5
4,105,The institution provides multiple opportunities to learn and grow.,0,0,0,3,1,4.25 / 85.00,TYBMS ,BACHELOR OF MANAGEMENT STUDIES,4.25
4,105,"Teachers inform you about your expected competencies, course outcomes and program
outcomes.",0,0,1,1,2,4.25 / 85.00,TYBMS ,BACHELOR OF MANAGEMENT STUDIES,4.25
4,105,Your mentor does a necessary follow-up with an assigned task to you.,3,0,0,0,1,2.00 / 40.00,TYBMS ,BACHELOR OF MANAGEMENT STUDIES,2.0
4,105,The teachers illustrate the concepts through examples and applications.,0,0,0,1,3,4.75 / 95.00,TYBMS ,BACHELOR OF MANAGEMENT STUDIES,4.75
4,105,The teachers identify your strengths and encourage you to provide the proper level of challenges.,0,0,3,0,1,3.50 / 70.00,TYBMS ,BACHELOR OF MANAGEMENT STUDIES,3.5
4,105,Teachers are able to identify your weaknesses and help you to overcome them.,0,0,0,1,3,4.75 / 95.00,TYBMS ,BACHELOR OF MANAGEMENT STUDIES,4.75
4,105,"The institution makes effort to engage students in the monitoring, review and continuous quality improvement of the teaching-learning process.",0,0,0,4,0,4.00 / 80.00,TYBMS ,BACHELOR OF MANAGEMENT STUDIES,4.0
4,105,"The institute/ teachers use student-centric methods, such as experiential learning, participative learning and problem-solving methodologies for enhancing learning experiences.",0,1,0,2,1,3.75 / 75.00,TYBMS ,BACHELOR OF MANAGEMENT STUDIES,3.75
4,105,Teachers encourage you to participate in extracurricular activities.,0,0,0,3,1,4.25 / 85.00,TYBMS ,BACHELOR OF MANAGEMENT STUDIES,4.25
4,105,"Efforts are made by the institute/ teachers to inculcate soft skills, life skills and employability skills to make you ready for the world of work.",0,0,1,2,1,4.00 / 80.00,TYBMS ,BACHELOR OF MANAGEMENT STUDIES,4.0
4,105,"What percentage of teachers use ICT tools such as LCD projectors, Multimedia, etc. while teaching?",1,0,2,0,1,3.00 / 60.00,TYBMS ,BACHELOR OF MANAGEMENT STUDIES,3.0
4,105,The overall quality of the teaching-learning process in your institute is very good.,0,1,0,2,1,3.75 / 75.00,TYBMS ,BACHELOR OF MANAGEMENT STUDIES,3.75
9,170,How much of the syllabus was covered in the class?,0,0,0,3,6,4.67 / 93.33,TYBSC ,BACHELOR OF SCIENCE,4.67
9,170,How well did the teachers prepare for the classes?,0,0,0,3,6,4.67 / 93.33,TYBSC ,BACHELOR OF SCIENCE,4.67
9,170,How well were the teachers able to communicate?,0,0,0,0,9,5.00 / 100.00,TYBSC ,BACHELOR OF SCIENCE,5.0
9,170,The teacher’s approach to teaching can best be described as,0,0,0,2,7,4.78 / 95.56,TYBSC ,BACHELOR OF SCIENCE,4.78
9,170,Fairness of the internal evaluation process by the teachers.,0,0,1,2,6,4.56 / 91.11,TYBSC ,BACHELOR OF SCIENCE,4.56
9,170,Was your performance in assignments discussed with you?,0,0,1,2,6,4.56 / 91.11,TYBSC ,BACHELOR OF SCIENCE,4.56
9,170,"The institute takes an active interest in promoting internships, student exchange, field visit opportunities for students.",1,1,3,0,4,3.56 / 71.11,TYBSC ,BACHELOR OF SCIENCE,3.56
9,170,"The teaching and mentoring process in your institution facilitates you in cognitive, social and
emotional growth.",0,0,3,2,4,4.11 / 82.22,TYBSC ,BACHELOR OF SCIENCE,4.11
9,170,The institution provides multiple opportunities to learn and grow.,0,0,1,1,7,4.67 / 93.33,TYBSC ,BACHELOR OF SCIENCE,4.67
9,170,"Teachers inform you about your expected competencies, course outcomes and program
outcomes.",0,1,0,2,6,4.44 / 88.89,TYBSC ,BACHELOR OF SCIENCE,4.44
9,170,Your mentor does a necessary follow-up with an assigned task to you.,0,0,1,1,7,4.67 / 93.33,TYBSC ,BACHELOR OF SCIENCE,4.67
9,170,The teachers illustrate the concepts through examples and applications.,0,0,0,1,8,4.89 / 97.78,TYBSC ,BACHELOR OF SCIENCE,4.89
9,170,The teachers identify your strengths and encourage you to provide the proper level of challenges.,0,1,0,1,7,4.56 / 91.11,TYBSC ,BACHELOR OF SCIENCE,4.56
9,170,Teachers are able to identify your weaknesses and help you to overcome them.,1,1,0,2,5,4.00 / 80.00,TYBSC ,BACHELOR OF SCIENCE,4.0
9,170,"The institution makes effort to engage students in the monitoring, review and continuous quality improvement of the teaching-learning process.",0,0,0,2,7,4.78 / 95.56,TYBSC ,BACHELOR OF SCIENCE,4.78
9,170,"The institute/ teachers use student-centric methods, such as experiential learning, participative learning and problem-solving methodologies for enhancing learning experiences.",1,0,0,2,6,4.33 / 86.67,TYBSC ,BACHELOR OF SCIENCE,4.33
9,170,Teachers encourage you to participate in extracurricular activities.,0,0,0,3,6,4.67 / 93.33,TYBSC ,BACHELOR OF SCIENCE,4.67
9,170,"Efforts are made by the institute/ teachers to inculcate soft skills, life skills and employability skills to make you ready for the world of work.",0,0,1,2,6,4.56 / 91.11,TYBSC ,BACHELOR OF SCIENCE,4.56
9,170,"What percentage of teachers use ICT tools such as LCD projectors, Multimedia, etc. while teaching?",0,0,1,3,5,4.44 / 88.89,TYBSC ,BACHELOR OF SCIENCE,4.44
9,170,The overall quality of the teaching-learning process in your institute is very good.,0,0,1,2,6,4.56 / 91.11,TYBSC ,BACHELOR OF SCIENCE,4.56
